,Stop ID,Stop Name,Lat,Lon,Stop Code
1840,WDSRFRMNGTN:1,Windsor & Farmington (NE Corner),40.08412,-88.310698,MTD5381
1841,WDSRFRMNGTN:3,Windsor & Farmington (SW Corner),40.084061,-88.311057,MTD5381
1842,WDSRGLN:1,Windsor & Galen (NE Corner),40.083702,-88.262305,MTD7339
1843,WDSRGLN:3,Windsor & Galen (SW Corner),40.083538,-88.262784,MTD7339
1844,WDSRGLN:4,Windsor & Galen (NW Corner),40.083783,-88.26257,MTD7339
1845,WDSRGLN:5,Windsor & Galen (NE Far Side),40.084177,-88.262475,MTD7339
1846,WDSRGLN:6,Windsor & Galen (SE Far Side),40.08355,-88.26184,MTD7339
1847,WDSRJDN:3,Windsor & Jordan (SW Corner),40.083692,-88.280682,MTD4345
1848,WDSRLKWD:1,Windsor & Lakewood (NE Corner),40.083937,-88.293357,MTD3374
1849,WDSRLKWD:3,Windsor & Lakewood (SW Corner),40.083895,-88.293587,MTD3374
1850,WDSRLYN:1,Windsor & Lynn (NE Corner),40.083845,-88.196397,MTD5531
1851,WDSRLYN:3,Windsor & Lynn (SW Corner),40.083715,-88.19653,MTD5531
1852,WDSRMLRS:1,Windsor & Melrose (NE Corner),40.083643,-88.254695,MTD3147
1853,WDSRMLRS:3,Windsor & Melrose (SW Corner),40.08352,-88.25495,MTD3147
1854,WDSRMYPK:1,Windsor & Morrissey Park (North Side),40.083713,-88.266062,MTD7524
1855,WDSRMYPK:3,Windsor & Morrissey Park (South Side),40.08358,-88.266093,MTD7524
1856,WDSRMYRA:3,Windsor & Myra Ridge (SW Corner),40.083792,-88.185417,MTD7160
1857,WDSRMYRA:5,Windsor & Myra Ridge (NE Far Side),40.085001,-88.185287,MTD7160
1858,WDSRMYRA:9,Windsor & Myra Ridge (NW),40.083954,-88.185406,MTD7160
1859,WDSRPSPCT:1,Windsor & Prospect (NE Corner),40.083682,-88.257182,MTD2641
1860,WDSRPSPCT:2,Windsor & Prospect (SE Corner),40.083437,-88.257408,MTD2641
1861,WDSRPSPCT:3,Windsor & Prospect (SW Corner),40.083537,-88.257793,MTD2641
1862,WDSRPSPCT:7,Windsor & Prospect (SW Far Side),40.083165,-88.257587,MTD2641
1863,WDSRSCTDL:1,Windsor & Scottsdale (NE Corner),40.083877,-88.287642,MTD7522
1864,WDSRSCTDL:3,Windsor & Scottsdale (SW Corner),40.08381,-88.28791,MTD7522
1865,WDSRSTLW:1,Windsor & Stillwater (NE Corner),40.083726,-88.266911,MTD3443
1866,WDSRSTLW:3,Windsor & Stillwater (SW Corner),40.083577,-88.26722,MTD3443
1867,WDSRVIN:1,Windsor & Vine (NE Corner),40.083848,-88.20138,MTD5295
1868,WDSRVIN:4,Windsor & Vine (NW Corner),40.083947,-88.201725,MTD5295
1869,WDSRVIN:5,Windsor & Vine (NE Far Side),40.084108,-88.201507,MTD5295
1870,WDSRVIN:6,Windsor & Vine (South Side),40.083681,-88.200687,MTD5295
1871,WDSRVLGGRN:1,Windsor & Village Green (NE Corner),40.084007,-88.296083,MTD7340
1872,WDSRVLGGRN:3,Windsor & Village Green (SW Corner),40.083883,-88.296328,MTD7340
1873,WDSRVYBK:1,Windsor & Valleybrook (NE Corner),40.084025,-88.300323,MTD4160
1874,WDSRVYBK:3,Windsor & Wendover (SW Corner),40.083954,-88.300598,MTD4160
1875,WDSRWEST:2,Windsor West Apts,40.081749,-88.308739,MTD3274
1876,WDSRWIND:3,Windsor & Windward (SW Corner),40.083612,-88.271073,MTD1164
1877,WDSRWNCH:1,Windsor & Winchester (NE Corner),40.083802,-88.281208,MTD3511
1878,WDSRWNCH:4,Windsor & Winchester (NW Corner),40.083847,-88.281343,MTD3511
1879,WESTGATE:1,Westgate Apts. (South Side),40.12734,-88.27471,MTD4446
1880,WESTGATE:2,Westgate Apts. (North Side),40.127468,-88.275017,MTD4446
1881,WHITESTR:1,White Street Mid-Block (South Side),40.114388,-88.232982,MTD4838
1882,WHITESTR:2,White Street Mid-Block (North Side),40.114457,-88.23282,MTD4838
1883,WHT1ST:1,White & First (NE Corner),40.114402,-88.238602,MTD3364
1884,WHT1ST:2,White & First (SE Corner),40.114307,-88.238663,MTD3364
1885,WHT2ND:1,White & Second (NE Corner),40.114422,-88.237048,MTD4655
1886,WHT2ND:3,White & Second (SE Far Side),40.114375,-88.236813,MTD4655
1887,WHTWRT:2,White & Wright (SE Corner),40.114438,-88.228912,MTD4551
1888,WILLOWBKR:2,Willow & Baker (East Side),40.131435,-88.200679,MTD5921
1889,WILLOWBKR:4,Willow & Baker (NW Corner),40.131573,-88.200728,MTD5921
1890,WILLOWKNYN:2,Willow & Kenyon (SE Corner),40.134104,-88.200694,MTD0815
1891,WILLOWKNYN:7,Willow & Kenyon (SW Far Side),40.1341,-88.200787,MTD0815
1892,WINDATMWD:2,Windward & Autumnwood (East Side),40.082539,-88.270958,MTD8386
1893,WINDATMWD:4,Windward & Autumnwood (NW Corner),40.082676,-88.271011,MTD8386
1894,WINDCNTYSD:4,Windward & Countryside (NW Corner),40.080479,-88.270226,MTD3487
1895,WINDPT:2,Windward Point,40.080921,-88.2705,MTD8268
1896,WINDPT:4,Windward Point,40.080959,-88.270691,MTD8268
1897,WINDWTRFD:2,Windward & Waterford (SE Corner),40.079403,-88.270065,MTD2004
1898,WINDWTRFD:4,Windward & Waterford (NW Corner),40.079571,-88.270172,MTD2004
1899,WLDFLRTRLWY:1,Wildflower & Trailway (NE Corner),40.124775,-88.312488,MTD2841
1900,WLDFLRTRLWY:3,Wildflower & Trailway (SW Corner),40.124713,-88.312698,MTD2841
1901,WLLWBESN:2,Willow & Beason (East Side),40.138312,-88.200779,MTD3841
1902,WLMBRNTWD:1,William & Brentwood (NE Corner),40.106152,-88.298553,MTD3537
1903,WLMCENT:1,William & Centennial (NE Corner),40.106061,-88.290599,MTD6332
1904,WLMCENT:3,William & Centennial (SW Corner),40.106002,-88.290848,MTD6332
1905,WLMDNCN:1,William & Duncan (NE Corner),40.10606,-88.295207,MTD5402
1906,WLMDNCN:4,William & Duncan (NW Corner),40.106132,-88.295417,MTD5402
1907,WLMGLDVW:1,William & Goldenview (NE Corner),40.106197,-88.302015,MTD6453
1908,WLMKNWD:4,William & Kenwood (NW Corner),40.106347,-88.286067,MTD6234
1909,WLMOKCRST:1,William & Oakcrest (NE Corner),40.106036,-88.292433,MTD7574
1910,WLMOKCRST:3,William & Oakcrest (SW Corner),40.105959,-88.292631,MTD7574
1911,WLNTCLMBA:2,Walnut & Columbia (SE Corner),40.120998,-88.241175,MTD4677
1912,WLNTLGN:1,Walnut & Logan (NE Corner),40.115347,-88.242925,MTD4276
1913,WLNTLGN:2,Walnut & Logan (SE Corner),40.1152,-88.243054,MTD4276
1914,WLNTUNI:2,Walnut & University (SE Corner),40.116194,-88.242639,MTD2674
1915,WLNTWASH:2,Walnut & Washington (SE Corner),40.119785,-88.241188,MTD6176
1916,WLNTWASH:8,Walnut & Washington (NW Far Side),40.119973,-88.241582,MTD6176
1917,WLRW:1,Bradley at WLRW (South Side),40.127497,-88.289315,MTD2345
1918,WLRW:2,Bradley at WLRW (North Side),40.127633,-88.289437,MTD2345
1919,WMBGGH:1,Williamsburg & Garden Hills (NE Corner),40.131067,-88.272768,MTD3527
1920,WMBGGH:3,Williamsburg & Garden Hills (SW Corner),40.130975,-88.272938,MTD3527
1921,WMBGSMLN:2,Williamsburg & Summerlin (SE Corner),40.130042,-88.270863,MTD4132
1922,WMBGSMLN:4,Williamsburg & Summerlin (NW Corner),40.130203,-88.271027,MTD4132
1923,WMBGSTRG:1,Williamsburg & Summit Ridge (NE Corner),40.130972,-88.275863,MTD2227
1924,WMBGSTRG:3,Williamsburg & Summit Ridge (SW Corner),40.13092,-88.276068,MTD2227
1925,WNCHBKHVN:2,Winchester & Brookhaven (SE Corner),40.09316,-88.283332,MTD7653
1926,WNCHBKHVN:4,Winchester & Brookhaven (NW Corner),40.093207,-88.28359,MTD7653
1927,WNCHBKTRN:2,Winchester & Blackthorn (SE Corner),40.088422,-88.281475,MTD7471
1928,WNCHBKTRN:4,Winchester & Blackthorn (NW Corner),40.08858,-88.281607,MTD7471
1929,WNCHBRBY:2,Winchester & Barberry (SE Corner),40.089855,-88.281528,MTD3264
1930,WNCHBRBY:4,Winchester & Barberry (NW Corner),40.090043,-88.281614,MTD3264
1931,WNCHBRCH:2,Winchester & Branch (SE Corner),40.086913,-88.281405,MTD7751
1932,WNCHBRCH:4,Winchester & Branch (NW Corner),40.08715,-88.281582,MTD7751
1933,WNCHSMC:2,Winchester & Sumac (SE Corner),40.0855,-88.281482,MTD0240
1934,WNCHSMC:4,Winchester & Sumac (NW Corner),40.085668,-88.28157,MTD0240
1935,WNCHSMR:2,Winchester & Southmoor (East Side),40.091432,-88.281528,MTD4440
1936,WNCHSMR:4,Winchester & Southmoor (NW Corner),40.091495,-88.281615,MTD4440
1937,WNDSRFLDS:2,Windsor & Fields South (SE Corner),40.083954,-88.307922,MTD1443
1938,WNDSRFLDS:3,Windsor & Fields South (SW Corner),40.084026,-88.308205,MTD1443
1939,WNDSRLHRST:3,Windsor & Lyndhurst (SW Corner),40.083477,-88.249718,MTD2995
1940,WNDSRLHRST:7,Windsor & Lyndhurst (SW Far Side),40.083252,-88.249661,MTD2995
1941,WNDSRSTLY:1,Windsor & Staley (NE Corner),40.084182,-88.313877,MTD7416
1942,WNDSRSTLY:6,Windsor & Staley (SE Far Side),40.084083,-88.313286,MTD7416
1943,WNDVRCTRYBND:4,Wendover & Country Bend (NW Corner),40.080206,-88.300258,MTD9616
1944,WNDVRSMRVW:4,Wendover & Summerview (NW Corner),40.082207,-88.300415,MTD9378
1945,WNDVRWDSPG:4,Wendover & Woodspring (NW Corner),40.083447,-88.300575,MTD9443
1946,WRTBCH:1,Wright & Beech (NE Corner),40.122187,-88.228727,MTD3330
1947,WRTBCH:2,Wright & Beech (SE Corner),40.122063,-88.2288,MTD3330
1948,WRTBSLN:2,Wright & Beslin (SE Corner),40.12018,-88.22879,MTD5222
1949,WRTCHAL:4,Wright & Chalmers (NW Corner),40.107025,-88.22892,MTD4164
1950,WRTCHCH:2,Wright & Church (SE Corner),40.118288,-88.228762,MTD2761
1951,WRTCHCH:4,Wright & Church (NW Corner),40.118435,-88.228821,MTD2761
1952,WRTHLY:2,Wright & Healey (East Side),40.111512,-88.228855,MTD5532
1953,WRTHLY:4,Wright & Healey (NW Corner),40.111635,-88.228967,MTD5532
1954,WRTSTOTN:4,Wright & Stoughton (NW Corner),40.113602,-88.22901,MTD6544
1955,WRTWASH:4,Wright & Washington (NW Corner),40.12036,-88.228837,MTD4051
1956,WSFLDCRLTN:4,Westfield & Carrelton (NW Corner),40.10167,-88.289878,MTD0573
1957,WSFLDLWNDL:3,Westfield & Lawndale (SW Corner),40.099819,-88.28995,MTD6123
1958,WSFLDLWNDL:4,Westfield & Lawndale (NW Corner),40.099997,-88.289913,MTD6123
1959,WSFLDSANG:2,Westfield & Sangamon (SE Corner),40.102372,-88.28978,MTD6055
1960,WSFLDSANG:4,Westfield & Sangamon (NW Corner),40.102558,-88.289878,MTD6055
1961,WSFLDSRDN:2,Westfield & Sheridan (SE Corner),40.105209,-88.289746,MTD1725
1962,WSFLDSRDN:4,Westfield & Sheridan (NW Corner),40.105445,-88.289802,MTD1725
1963,WSFLDWLM:1,Westfield & William (NE Corner),40.106055,-88.289647,MTD0055
1964,YMCA:1,Stephens Family YMCA (West Side),40.081774,-88.309114,MTD0209
1965,YMCA:2,Stephens Family YMCA (East Side),40.081572,-88.309155,MTD0209
